"id","task","model_response","exception_traceback","exception_type","generation_time_ms","model_name","task_execution_result","prompting_type","task_category"
"e88f98e6-70cb-4329-a4dd-3564495d3701","Robot please tell me how many women are in the office.","{""code"": ""self.tm.talk(\""I am going to the office\"")\nself.tm.go_to_place(\""office\"")\nnum_women = self.tm.count_objects(\""person\"", gender=\""female\"")\nself.tm.talk(f\""There are {num_women} women in the office\"")""}","Traceback (most recent call last):\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\pepper_code_generator.py"", line 45, in evaluate_automated_tests\n    exec(code)\n  File ""<string>"", line 3, in <module>\nTypeError: Task_module.count_objects() got an unexpected keyword argument 'gender'\n","TypeError","0.945943117141724","GPT35","EXECUTED_BUT_FAILED","LONG_STRING","EGSPR5"
"6804300f-38dc-4116-820e-4a9c336da98e","Please follow her","{""code"": ""self.tm.talk(\""I am going to follow her\"")\nfound_person = self.tm.find_object(\""person\"")\nif found_person:\n    self.tm.follow_you()\nelse:\n    self.tm.talk(\""I cannot find her\"")""}","","","2.30430245399475","GPT4","SUCCESFULLY_COMPLETED","LONG_STRING","EGSPR3"
"53e8d199-5854-479a-96ae-23524958e65d","Robot please bring a shampoo to the person dressed with blue coat in the corridor","{""code"": ""self.tm.talk(\""I am going to the corridor\"")\nself.tm.go_to_place(\""entrance\"")\nself.tm.go_to_place(\""corridor\"")\nself.tm.talk(\""I am looking for a person dressed with a blue coat\"")\nfound_person = self.tm.find_object(\""person\"")\nif found_person:\n    self.tm.talk(\""I found the person\"")\n    self.tm.talk(\""I am going to the bathroom to get the shampoo\"")\n    self.tm.go_to_place(\""bathroom\"")\n    self.tm.talk(\""I am looking for the shampoo\"")\n    found_shampoo = self.tm.find_object(\""cleanser\"")\n    if found_shampoo:\n        self.tm.talk(\""I found the shampoo\"")\n        self.tm.grasp_object(\""cleanser\"")\n        self.tm.talk(\""I am going back to the corridor\"")\n        self.tm.go_to_place(\""corridor\"")\n        self.tm.talk(\""I am going to the person\"")\n        self.tm.follow_you()\n        self.tm.talk(\""Here is the shampoo\"")\n        self.tm.leave_object(\""cleanser\"")\n        self.tm.robot_stop_srv()\n    else:\n        self.tm.talk(\""I cannot find the shampoo\"")\nelse:\n    self.tm.talk(\""I cannot find the person dressed with a blue coat\"")""}","Traceback (most recent call last):\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\pepper_code_generator.py"", line 45, in evaluate_automated_tests\n    exec(code)\n  File ""<string>"", line 3, in <module>\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\test_module.py"", line 129, in go_to_place\n    raise exceptions.InvalidLocationException(f""Location {place_name} not in the list of locations"")\nexceptions.InvalidLocationException: Location corridor not in the list of locations\n","InvalidLocationException","3.35511136054993","GPT35","EXECUTED_BUT_FAILED","LONG_STRING","EGSPR5"
"182dde38-ebe5-4162-9819-2b8608215fec","Please pick up the candies from the kitchen and deliver it on the dining table","{""code"": ""self.tm.talk(\""I am going to pick up the candies from the kitchen\"")\nself.tm.go_to_place(\""kitchen\"")\nfound_candies = self.tm.find_object(\""biscuits\"")\nif found_candies:\n    self.tm.grasp_object(\""biscuits\"")\nelse:\n    self.tm.talk(\""I cannot find the candies\"")\n\nself.tm.talk(\""I am going to the dining room to deliver the candies\"")\nself.tm.go_to_place(\""dining_room\"")\nif found_candies:\n    self.tm.leave_object(\""biscuits\"")\nelse:\n    self.tm.talk(\""I am sorry, I did not find the candies\"")""}","","","4.59491419792175","GPT4","SUCCESFULLY_COMPLETED","LONG_STRING","EGSPR3"
"ea8b6901-5708-453f-8004-b0dd068293bc","Please pick up the candies from the kitchen and deliver it on the dining table","{""code"": ""self.tm.talk(\""I am going to the kitchen to pick up the candies\"")\nself.tm.go_to_place(\""kitchen\"")\nfound_candies = self.tm.find_object(\""biscuits\"")\nif found_candies:\n    self.tm.grasp_object(\""biscuits\"")\nelse:\n    self.tm.talk(\""I cannot find the candies\"")\nself.tm.talk(\""I am going to the dining table to deliver the candies\"")\nself.tm.go_to_place(\""dining_room\"")\nif found_candies:\n    self.tm.leave_object(\""biscuits\"")\nelse:\n    self.tm.talk(\""I am sorry, I did not find the candies\"")""}","","","2.35434579849243","GPT35","SUCCESFULLY_COMPLETED","LONG_STRING","EGSPR3"
"0f2e9a02-08bd-421b-914d-089e6f6ffb3f","Could you please find the smallest man in the office and follow them","{""code"": ""self.tm.talk(\""I am going to find the smallest man in the office\"")\nself.tm.go_to_place(\""office\"")\nfound_person = self.tm.find_object(\""person\"")\nif found_person:\n    self.tm.follow_you()\nelse:\n    self.tm.talk(\""I cannot find the smallest man in the office\"")""}","","","0.686886310577393","GPT35","SUCCESFULLY_COMPLETED","LONG_STRING","EGSPR5"
"e4e5bf5d-ad20-4887-b57a-61fe898de1a4","Please find the pointing left woman in the kitchen and follow them","{""code"": ""self.tm.talk(\""I am going to the kitchen to find the pointing left woman\"")\nself.tm.go_to_place(\""kitchen\"")\nfound_person = self.tm.find_object(\""person\"")\nif found_person:\n    self.tm.talk(\""I found the pointing left woman, I am going to follow her\"")\n    self.tm.follow_you()\nelse:\n    self.tm.talk(\""I cannot find the pointing left woman in the kitchen\"")""}","","","1.38070225715637","GPT35","SUCCESFULLY_COMPLETED","LONG_STRING","EGSPR5"
"af7b1fc9-5fae-40bf-ad4b-5e07e2d9d98a","Could you pick up the apple from the sink and hand it to a person","{""code"": ""self.tm.talk(\""I am going to the sink\"")\nself.tm.go_to_place(\""sink\"")\nfound_apple = self.tm.find_object(\""apple\"")\nif found_apple:\n    self.tm.grasp_object(\""apple\"")\nelse:\n    self.tm.talk(\""I cannot find the apple\"")\nself.tm.talk(\""Who should I hand the apple to?\"")\nperson = self.tm.speech2text_srv()\nself.tm.talk(\""I am going to find the person\"")\nself.tm.go_to_place(\""living_room\"")\nself.tm.talk(\""Here is the apple\"")\nif found_apple:\n    self.tm.leave_object(\""apple\"")\nelse:\n    self.tm.talk(\""I am sorry, I did not find the apple\"")\nself.tm.talk(f\""Here is the apple, {person}\"")""}","","","1.75838351249695","GPT35","PARTIALLY_COMPLETED","LONG_STRING","EGSPR3"
"88331b9d-d029-4d59-8281-b00b7933967c","Meet Noah at the cabinet, then find him in the bedroom","{""code"": ""self.tm.talk(\""I am going to meet Noah at the cabinet\"")\nself.tm.go_to_place(\""cabinet\"")\nfound_noah = self.tm.find_object(\""person\"")\nif found_noah:\n    self.tm.talk(\""Hi Noah, nice to meet you!\"")\nelse:\n    self.tm.talk(\""I cannot find Noah at the cabinet\"")\nself.tm.talk(\""Now I am going to find Noah in the bedroom\"")\nself.tm.go_to_place(\""bedroom\"")\nif found_noah:\n    self.tm.talk(\""I found Noah in the bedroom!\"")\nelse:\n    self.tm.talk(\""I cannot find Noah in the bedroom\"")""}","Traceback (most recent call last):\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\pepper_code_generator.py"", line 45, in evaluate_automated_tests\n    exec(code)\n  File ""<string>"", line 9, in <module>\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\test_module.py"", line 129, in go_to_place\n    raise exceptions.InvalidLocationException(f""Location {place_name} not in the list of locations"")\nexceptions.InvalidLocationException: Location bedroom not in the list of locations\n","InvalidLocationException","1.44944667816162","GPT35","EXECUTED_BUT_FAILED","LONG_STRING","EGSPR5"
"11b53256-36bc-4c8e-833c-5362643d8822","Offer something to drink to all the sitting children in the bedroom","{""code"": ""self.tm.talk(\""I am going to the bedroom\"")\nself.tm.go_to_place(\""bedroom\"")\nself.tm.talk(\""I am going to offer something to drink to the sitting children\"")\nself.tm.find_object(\""person\"")\nif self.tm.count_objects(\""person\"") > 0:\n    self.tm.talk(\""Hello, would you like something to drink?\"")\n    answer = self.tm.q_a_speech(\""drink\"")\n    if answer:\n        self.tm.talk(\""Here is your drink\"")\n    else:\n        self.tm.talk(\""I am sorry, I didn't understand your answer\"")\nelse:\n    self.tm.talk(\""I cannot find any sitting children in the bedroom\"")""}","Traceback (most recent call last):\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\pepper_code_generator.py"", line 45, in evaluate_automated_tests\n    exec(code)\n  File ""<string>"", line 2, in <module>\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\test_module.py"", line 129, in go_to_place\n    raise exceptions.InvalidLocationException(f""Location {place_name} not in the list of locations"")\nexceptions.InvalidLocationException: Location bedroom not in the list of locations\n","InvalidLocationException","2.31621837615967","GPT35","EXECUTED_BUT_FAILED","LONG_STRING","EGSPR5"
"e7a5613e-5f33-471f-b5a7-bc0f27f44172","Could you find a soap","{""code"": ""self.tm.talk(\""I am going to find a soap\"")\nself.tm.go_to_place(\""bathroom\"")\nfound_soap = self.tm.find_object(\""cleanser\"")\nif found_soap:\n    self.tm.talk(\""I have found the soap\"")\nelse:\n    self.tm.talk(\""I am sorry, I did not find the soap\"")""}","","","4.38301205635071","GPT4","SUCCESFULLY_COMPLETED","LONG_STRING","EGSPR3"
"55bcae9f-0d85-4b8d-82c0-dde88ec99836","Could you tell me how many red-dressed men are in the kitchen.","{""code"": ""self.tm.talk(\""I am going to the kitchen to count the red-dressed men\"")\nself.tm.go_to_place(\""kitchen\"")\nfound_red_dressed_men = self.tm.count_objects(\""red_dressed_men\"")\nself.tm.talk(\""There are \"" + str(found_red_dressed_men) + \"" red-dressed men in the kitchen\"")""}","Traceback (most recent call last):\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\pepper_code_generator.py"", line 45, in evaluate_automated_tests\n    exec(code)\n  File ""<string>"", line 3, in <module>\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\test_module.py"", line 47, in count_objects\n    raise exceptions.InvalidObjectException(f""Object {object_name} not in the list of objects"")\nexceptions.InvalidObjectException: Object red_dressed_men not in the list of objects\n","InvalidObjectException","1.06728601455688","GPT35","EXECUTED_BUT_FAILED","LONG_STRING","EGSPR5"
"f4248b20-430d-4f42-8048-911d5d8551f6","Could you please look for Ava in the bedroom, follow her, and take the cloth from the cupboard.","{""code"": ""self.tm.talk(\""I am going to look for Ava in the bedroom\"")\nself.tm.go_to_place(\""bedroom\"")\nfound_ava = self.tm.find_object(\""person\"")\nif found_ava:\n    self.tm.talk(\""I found Ava, I am going to follow her\"")\n    self.tm.follow_you()\n    self.tm.talk(\""I am going to take the cloth from the cupboard\"")\n    self.tm.go_to_place(\""cabinet\"")\n    found_cloth = self.tm.find_object(\""cloth\"")\n    if found_cloth:\n        self.tm.grasp_object(\""cloth\"")\n        self.tm.talk(\""I have taken the cloth\"")\n    else:\n        self.tm.talk(\""I cannot find the cloth\"")\nelse:\n    self.tm.talk(\""I cannot find Ava in the bedroom\"")""}","Traceback (most recent call last):\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\pepper_code_generator.py"", line 45, in evaluate_automated_tests\n    exec(code)\n  File ""<string>"", line 2, in <module>\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\test_module.py"", line 129, in go_to_place\n    raise exceptions.InvalidLocationException(f""Location {place_name} not in the list of locations"")\nexceptions.InvalidLocationException: Location bedroom not in the list of locations\n","InvalidLocationException","4.69993185997009","GPT35","EXECUTED_BUT_FAILED","LONG_STRING","EGSPR6"
"b25c597e-ef17-47ba-9177-a10f999ea971","Could you please place cloth on the desk, and grasp the baby sweets from the sideshelf.","{""code"": ""self.tm.talk(\""I am going to place cloth on the desk\"")\nself.tm.go_to_place(\""desk\"")\nself.tm.leave_object(\""cloth\"")\n\nself.tm.talk(\""I am going to grasp the baby sweets from the sideshelf\"")\nself.tm.go_to_place(\""shelf_bedroom\"")\nfound_sweets = self.tm.find_object(\""baby_sweets\"")\nif found_sweets:\n    self.tm.grasp_object(\""baby_sweets\"")\nelse:\n    self.tm.talk(\""I cannot find the baby sweets\"")""}","Traceback (most recent call last):\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\pepper_code_generator.py"", line 45, in evaluate_automated_tests\n    exec(code)\n  File ""<string>"", line 3, in <module>\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\test_module.py"", line 200, in leave_object\n    raise exceptions.InvalidObjectException(f""Object {object_name} not in the list of objects"")\nexceptions.InvalidObjectException: Object cloth not in the list of objects\n","InvalidObjectException","2.00439977645874","GPT35","EXECUTED_BUT_FAILED","LONG_STRING","EGSPR6"
"4fe43de0-411b-453b-a449-a2e9a80815e4","Could you please put pumper nickel on the drawer, and find Isabella in the cabinet.","{""code"": ""self.tm.talk(\""I am going to put pumper nickel on the drawer\"")\nself.tm.go_to_place(\""kitchen\"")\nself.tm.leave_object(\""pumper_nickel\"")\nself.tm.talk(\""I am going to find Isabella in the cabinet\"")\nself.tm.go_to_place(\""cabinet\"")\nfound_isabella = self.tm.find_object(\""person\"")\nif found_isabella:\n    self.tm.talk(\""I found Isabella\"")\nelse:\n    self.tm.talk(\""I cannot find Isabella\"")""}","Traceback (most recent call last):\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\pepper_code_generator.py"", line 45, in evaluate_automated_tests\n    exec(code)\n  File ""<string>"", line 3, in <module>\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\test_module.py"", line 200, in leave_object\n    raise exceptions.InvalidObjectException(f""Object {object_name} not in the list of objects"")\nexceptions.InvalidObjectException: Object pumper_nickel not in the list of objects\n","InvalidObjectException","3.5465841293335","GPT35","EXECUTED_BUT_FAILED","LONG_STRING","EGSPR6"
"483d7e0a-e28c-43be-8952-46d4839d61c8","Please place choco syrup on the bookcase, and look for Taylor in the living table.","{""code"": ""self.tm.talk(\""I am going to place choco syrup on the bookcase\"")\nself.tm.go_to_place(\""bookshelf\"")\nself.tm.leave_object(\""choco_syrup\"")\nself.tm.talk(\""I am going to look for Taylor in the living table\"")\nself.tm.go_to_place(\""living_room\"")\nfound_taylor = self.tm.find_object(\""person\"")\nif found_taylor:\n    self.tm.talk(\""I found Taylor\"")\nelse:\n    self.tm.talk(\""I cannot find Taylor\"")""}","Traceback (most recent call last):\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\pepper_code_generator.py"", line 45, in evaluate_automated_tests\n    exec(code)\n  File ""<string>"", line 3, in <module>\n  File ""d:\Users\Juan PC\Documents\Programming Scripts\Python Scripts\8vo Semestre\Proyecto de Grado\task_utilities\src\code_generation\test_module.py"", line 200, in leave_object\n    raise exceptions.InvalidObjectException(f""Object {object_name} not in the list of objects"")\nexceptions.InvalidObjectException: Object choco_syrup not in the list of objects\n","InvalidObjectException","1.14822363853455","GPT35","EXECUTED_BUT_FAILED","LONG_STRING","EGSPR6"
